date,region,marketing_channel,campaign,campaign_type,customer_eligibility,discount_rate,marketing_spend,stockout_rate,delivery_delay_rate,payment_failure_rate,source_system,refresh_cadence
2017-08-19,Bahia,Affiliate,No Promotion,None,All Customers,0.0,84.85,0.0354,0.0742,0.0277,Simulated_Business_Context,Daily
2017-08-20,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,47.44,0.0451,0.0508,0.0349,Simulated_Business_Context,Daily
2017-08-20,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,154.36,0.024,0.0572,0.0283,Simulated_Business_Context,Daily
2017-08-20,Sao Paulo,Social,No Promotion,None,All Customers,0.0,148.51,0.0291,0.1076,0.0309,Simulated_Business_Context,Daily
2017-08-20,Sao Paulo,Email,No Promotion,None,All Customers,0.0,68.74,0.037,0.0647,0.0254,Simulated_Business_Context,Daily
2017-08-20,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,93.05,0.0334,0.0794,0.0175,Simulated_Business_Context,Daily
2017-08-20,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,29.15,0.0181,0.0621,0.024,Simulated_Business_Context,Daily
2017-08-20,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,152.08,0.0442,0.0287,0.0304,Simulated_Business_Context,Daily
2017-08-20,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,121.68,0.0301,0.093,0.0426,Simulated_Business_Context,Daily
2017-08-20,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,70.59,0.0112,0.1038,0.0231,Simulated_Business_Context,Daily
2017-08-20,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,85.58,0.0417,0.0244,0.0251,Simulated_Business_Context,Daily
2017-08-20,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,46.06,0.0497,0.0982,0.012,Simulated_Business_Context,Daily
2017-08-20,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,202.35,0.0404,0.0413,0.0254,Simulated_Business_Context,Daily
2017-08-20,Minas Gerais,Social,No Promotion,None,All Customers,0.0,108.61,0.0204,0.1144,0.0129,Simulated_Business_Context,Daily
2017-08-20,Minas Gerais,Email,No Promotion,None,All Customers,0.0,60.23,0.0237,0.1144,0.0211,Simulated_Business_Context,Daily
2017-08-20,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,87.07,0.0403,0.0965,0.0303,Simulated_Business_Context,Daily
2017-08-20,Parana,Organic,No Promotion,None,All Customers,0.0,45.49,0.0381,0.0637,0.0384,Simulated_Business_Context,Daily
2017-08-20,Parana,Paid Search,No Promotion,None,All Customers,0.0,153.12,0.048,0.0999,0.0292,Simulated_Business_Context,Daily
2017-08-20,Parana,Social,No Promotion,None,All Customers,0.0,131.63,0.0426,0.0829,0.0351,Simulated_Business_Context,Daily
2017-08-20,Parana,Email,No Promotion,None,All Customers,0.0,65.31,0.0416,0.0379,0.0243,Simulated_Business_Context,Daily
2017-08-20,Parana,Affiliate,No Promotion,None,All Customers,0.0,94.96,0.038,0.0696,0.0228,Simulated_Business_Context,Daily
2017-08-20,Bahia,Organic,No Promotion,None,All Customers,0.0,36.0,0.0298,0.083,0.0128,Simulated_Business_Context,Daily
2017-08-20,Bahia,Paid Search,No Promotion,None,All Customers,0.0,201.05,0.0429,0.0492,0.035,Simulated_Business_Context,Daily
2017-08-20,Bahia,Social,No Promotion,None,All Customers,0.0,106.33,0.0318,0.155,0.0349,Simulated_Business_Context,Daily
2017-08-20,Bahia,Email,No Promotion,None,All Customers,0.0,61.01,0.044,0.0816,0.0188,Simulated_Business_Context,Daily
2017-08-20,Bahia,Affiliate,No Promotion,None,All Customers,0.0,80.05,0.0469,0.0651,0.0242,Simulated_Business_Context,Daily
2017-08-21,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,27.58,0.026,0.0768,0.0281,Simulated_Business_Context,Daily
2017-08-21,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,243.56,0.0352,0.0613,0.0362,Simulated_Business_Context,Daily
2017-08-21,Sao Paulo,Social,No Promotion,None,All Customers,0.0,117.04,0.0307,0.0369,0.0259,Simulated_Business_Context,Daily
2017-08-21,Sao Paulo,Email,No Promotion,None,All Customers,0.0,65.07,0.0587,0.1217,0.0319,Simulated_Business_Context,Daily
2017-08-21,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,73.17,0.0431,0.0866,0.0269,Simulated_Business_Context,Daily
2017-08-21,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,37.12,0.0477,0.0827,0.0242,Simulated_Business_Context,Daily
2017-08-21,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,197.05,0.0255,0.0879,0.011,Simulated_Business_Context,Daily
2017-08-21,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,107.64,0.0224,0.0285,0.0396,Simulated_Business_Context,Daily
2017-08-21,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,57.12,0.0263,0.1084,0.0398,Simulated_Business_Context,Daily
2017-08-21,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,107.7,0.0235,0.0579,0.0325,Simulated_Business_Context,Daily
2017-08-21,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,41.61,0.022,0.1154,0.0193,Simulated_Business_Context,Daily
2017-08-21,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,173.19,0.0197,0.077,0.0241,Simulated_Business_Context,Daily
2017-08-21,Minas Gerais,Social,No Promotion,None,All Customers,0.0,126.31,0.0396,0.0548,0.0179,Simulated_Business_Context,Daily
2017-08-21,Minas Gerais,Email,No Promotion,None,All Customers,0.0,76.37,0.0511,0.0794,0.029,Simulated_Business_Context,Daily
2017-08-21,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,82.55,0.045,0.0562,0.0188,Simulated_Business_Context,Daily
2017-08-21,Parana,Organic,No Promotion,None,All Customers,0.0,41.76,0.0581,0.0927,0.0287,Simulated_Business_Context,Daily
2017-08-21,Parana,Paid Search,No Promotion,None,All Customers,0.0,195.62,0.0192,0.1285,0.0288,Simulated_Business_Context,Daily
2017-08-21,Parana,Social,No Promotion,None,All Customers,0.0,100.95,0.0138,0.0995,0.0222,Simulated_Business_Context,Daily
2017-08-21,Parana,Email,No Promotion,None,All Customers,0.0,70.51,0.0236,0.0484,0.0147,Simulated_Business_Context,Daily
2017-08-21,Parana,Affiliate,No Promotion,None,All Customers,0.0,88.6,0.0304,0.0884,0.0384,Simulated_Business_Context,Daily
2017-08-21,Bahia,Organic,No Promotion,None,All Customers,0.0,39.59,0.0081,0.074,0.0345,Simulated_Business_Context,Daily
2017-08-21,Bahia,Paid Search,No Promotion,None,All Customers,0.0,182.37,0.0534,0.0913,0.0103,Simulated_Business_Context,Daily
2017-08-21,Bahia,Social,No Promotion,None,All Customers,0.0,133.07,0.0386,0.107,0.0396,Simulated_Business_Context,Daily
2017-08-21,Bahia,Email,No Promotion,None,All Customers,0.0,57.71,0.0403,0.0969,0.0237,Simulated_Business_Context,Daily
2017-08-21,Bahia,Affiliate,No Promotion,None,All Customers,0.0,104.33,0.0355,0.0891,0.0154,Simulated_Business_Context,Daily
2017-08-22,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,38.52,0.0471,0.0457,0.0359,Simulated_Business_Context,Daily
2017-08-22,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,221.02,0.0257,0.107,0.0246,Simulated_Business_Context,Daily
2017-08-22,Sao Paulo,Social,No Promotion,None,All Customers,0.0,131.36,0.0248,0.0367,0.0228,Simulated_Business_Context,Daily
2017-08-22,Sao Paulo,Email,No Promotion,None,All Customers,0.0,57.71,0.0239,0.0467,0.0268,Simulated_Business_Context,Daily
2017-08-22,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,75.05,0.0387,0.0715,0.029,Simulated_Business_Context,Daily
2017-08-22,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,44.61,0.0506,0.0754,0.0311,Simulated_Business_Context,Daily
2017-08-22,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,150.41,0.0211,0.1021,0.0136,Simulated_Business_Context,Daily
2017-08-22,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,114.67,0.0586,0.1078,0.0416,Simulated_Business_Context,Daily
2017-08-22,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,63.73,0.0362,0.0932,0.0249,Simulated_Business_Context,Daily
2017-08-22,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,78.18,0.0242,0.0853,0.0165,Simulated_Business_Context,Daily
2017-08-22,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,37.96,0.0397,0.0776,0.0325,Simulated_Business_Context,Daily
2017-08-22,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,165.78,0.028,0.0906,0.0185,Simulated_Business_Context,Daily
2017-08-22,Minas Gerais,Social,No Promotion,None,All Customers,0.0,100.17,0.0276,0.0748,0.0392,Simulated_Business_Context,Daily
2017-08-22,Minas Gerais,Email,No Promotion,None,All Customers,0.0,96.35,0.0505,0.0984,0.0375,Simulated_Business_Context,Daily
2017-08-22,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,77.19,0.0522,0.1031,0.0145,Simulated_Business_Context,Daily
2017-08-22,Parana,Organic,No Promotion,None,All Customers,0.0,29.75,0.0393,0.0375,0.0299,Simulated_Business_Context,Daily
2017-08-22,Parana,Paid Search,No Promotion,None,All Customers,0.0,163.84,0.0488,0.072,0.026,Simulated_Business_Context,Daily
2017-08-22,Parana,Social,No Promotion,None,All Customers,0.0,114.94,0.0122,0.1109,0.0357,Simulated_Business_Context,Daily
2017-08-22,Parana,Email,No Promotion,None,All Customers,0.0,76.38,0.0429,0.0702,0.0273,Simulated_Business_Context,Daily
2017-08-22,Parana,Affiliate,No Promotion,None,All Customers,0.0,90.3,0.0417,0.1135,0.0292,Simulated_Business_Context,Daily
2017-08-22,Bahia,Organic,No Promotion,None,All Customers,0.0,32.79,0.0259,0.068,0.0315,Simulated_Business_Context,Daily
2017-08-22,Bahia,Paid Search,No Promotion,None,All Customers,0.0,156.27,0.0483,0.073,0.0185,Simulated_Business_Context,Daily
2017-08-22,Bahia,Social,No Promotion,None,All Customers,0.0,101.81,0.0431,0.0796,0.0377,Simulated_Business_Context,Daily
2017-08-22,Bahia,Email,No Promotion,None,All Customers,0.0,70.05,0.0281,0.0777,0.019,Simulated_Business_Context,Daily
2017-08-22,Bahia,Affiliate,No Promotion,None,All Customers,0.0,75.92,0.0388,0.0921,0.037,Simulated_Business_Context,Daily
2017-08-23,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,42.07,0.0391,0.0638,0.0284,Simulated_Business_Context,Daily
2017-08-23,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,180.51,0.0232,0.0575,0.0291,Simulated_Business_Context,Daily
2017-08-23,Sao Paulo,Social,No Promotion,None,All Customers,0.0,112.37,0.0324,0.0964,0.0309,Simulated_Business_Context,Daily
2017-08-23,Sao Paulo,Email,No Promotion,None,All Customers,0.0,58.05,0.0248,0.0485,0.0253,Simulated_Business_Context,Daily
2017-08-23,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,84.21,0.0362,0.1104,0.0222,Simulated_Business_Context,Daily
2017-08-23,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,40.67,0.059,0.1177,0.0189,Simulated_Business_Context,Daily
2017-08-23,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,181.88,0.0389,0.0851,0.0395,Simulated_Business_Context,Daily
2017-08-23,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,133.49,0.0378,0.0972,0.0345,Simulated_Business_Context,Daily
2017-08-23,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,76.88,0.0415,0.041,0.0211,Simulated_Business_Context,Daily
2017-08-23,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,77.29,0.038,0.1007,0.0401,Simulated_Business_Context,Daily
2017-08-23,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,39.8,0.0487,0.0717,0.0325,Simulated_Business_Context,Daily
2017-08-23,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,189.07,0.0605,0.0833,0.0199,Simulated_Business_Context,Daily
2017-08-23,Minas Gerais,Social,No Promotion,None,All Customers,0.0,155.64,0.0389,0.1085,0.0286,Simulated_Business_Context,Daily
2017-08-23,Minas Gerais,Email,No Promotion,None,All Customers,0.0,70.72,0.0337,0.0775,0.0202,Simulated_Business_Context,Daily
2017-08-23,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,83.41,0.0378,0.087,0.0255,Simulated_Business_Context,Daily
2017-08-23,Parana,Organic,No Promotion,None,All Customers,0.0,46.51,0.0244,0.0706,0.0341,Simulated_Business_Context,Daily
2017-08-23,Parana,Paid Search,No Promotion,None,All Customers,0.0,225.18,0.0341,0.0565,0.0244,Simulated_Business_Context,Daily
2017-08-23,Parana,Social,No Promotion,None,All Customers,0.0,142.18,0.047,0.0938,0.0327,Simulated_Business_Context,Daily
2017-08-23,Parana,Email,No Promotion,None,All Customers,0.0,74.93,0.0212,0.0702,0.0208,Simulated_Business_Context,Daily
2017-08-23,Parana,Affiliate,No Promotion,None,All Customers,0.0,104.82,0.0369,0.0989,0.0209,Simulated_Business_Context,Daily
2017-08-23,Bahia,Organic,No Promotion,None,All Customers,0.0,45.35,0.0342,0.0974,0.0346,Simulated_Business_Context,Daily
2017-08-23,Bahia,Paid Search,No Promotion,None,All Customers,0.0,191.09,0.0393,0.1005,0.0389,Simulated_Business_Context,Daily
2017-08-23,Bahia,Social,No Promotion,None,All Customers,0.0,86.19,0.0262,0.0946,0.0247,Simulated_Business_Context,Daily
2017-08-23,Bahia,Email,No Promotion,None,All Customers,0.0,63.7,0.0405,0.0829,0.0343,Simulated_Business_Context,Daily
2017-08-23,Bahia,Affiliate,No Promotion,None,All Customers,0.0,91.01,0.0169,0.0842,0.028,Simulated_Business_Context,Daily
2017-08-24,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,38.33,0.0352,0.0533,0.0239,Simulated_Business_Context,Daily
2017-08-24,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,217.24,0.0479,0.0895,0.0228,Simulated_Business_Context,Daily
2017-08-24,Sao Paulo,Social,No Promotion,None,All Customers,0.0,143.49,0.0318,0.0939,0.0237,Simulated_Business_Context,Daily
2017-08-24,Sao Paulo,Email,No Promotion,None,All Customers,0.0,71.65,0.036,0.0829,0.0239,Simulated_Business_Context,Daily
2017-08-24,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,108.37,0.0494,0.1011,0.0252,Simulated_Business_Context,Daily
2017-08-24,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,38.01,0.0455,0.069,0.014,Simulated_Business_Context,Daily
2017-08-24,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,156.36,0.04,0.0949,0.0359,Simulated_Business_Context,Daily
2017-08-24,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,110.96,0.0297,0.0506,0.0143,Simulated_Business_Context,Daily
2017-08-24,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,63.2,0.0394,0.0993,0.0174,Simulated_Business_Context,Daily
2017-08-24,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,107.96,0.0136,0.0854,0.0191,Simulated_Business_Context,Daily
2017-08-24,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,32.83,0.0399,0.0757,0.0199,Simulated_Business_Context,Daily
2017-08-24,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,158.42,0.0186,0.0644,0.0194,Simulated_Business_Context,Daily
2017-08-24,Minas Gerais,Social,No Promotion,None,All Customers,0.0,147.87,0.0395,0.0929,0.0213,Simulated_Business_Context,Daily
2017-08-24,Minas Gerais,Email,No Promotion,None,All Customers,0.0,65.37,0.014,0.0815,0.0233,Simulated_Business_Context,Daily
2017-08-24,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,85.77,0.0266,0.0798,0.0232,Simulated_Business_Context,Daily
2017-08-24,Parana,Organic,No Promotion,None,All Customers,0.0,38.07,0.0194,0.0395,0.0227,Simulated_Business_Context,Daily
2017-08-24,Parana,Paid Search,No Promotion,None,All Customers,0.0,175.41,0.0326,0.0773,0.0208,Simulated_Business_Context,Daily
2017-08-24,Parana,Social,No Promotion,None,All Customers,0.0,114.66,0.0248,0.1181,0.0186,Simulated_Business_Context,Daily
2017-08-24,Parana,Email,No Promotion,None,All Customers,0.0,69.14,0.0263,0.0615,0.0252,Simulated_Business_Context,Daily
2017-08-24,Parana,Affiliate,No Promotion,None,All Customers,0.0,94.34,0.0295,0.0729,0.0192,Simulated_Business_Context,Daily
2017-08-24,Bahia,Organic,No Promotion,None,All Customers,0.0,40.22,0.0597,0.0581,0.0282,Simulated_Business_Context,Daily
2017-08-24,Bahia,Paid Search,No Promotion,None,All Customers,0.0,179.14,0.043,0.0974,0.0266,Simulated_Business_Context,Daily
2017-08-24,Bahia,Social,No Promotion,None,All Customers,0.0,101.5,0.0298,0.0609,0.0242,Simulated_Business_Context,Daily
2017-08-24,Bahia,Email,No Promotion,None,All Customers,0.0,77.5,0.0279,0.1077,0.0258,Simulated_Business_Context,Daily
2017-08-24,Bahia,Affiliate,No Promotion,None,All Customers,0.0,86.74,0.0526,0.0756,0.0267,Simulated_Business_Context,Daily
2017-08-25,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,41.0,0.0252,0.0562,0.0317,Simulated_Business_Context,Daily
2017-08-25,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,198.15,0.0572,0.1043,0.0192,Simulated_Business_Context,Daily
2017-08-25,Sao Paulo,Social,No Promotion,None,All Customers,0.0,104.85,0.0313,0.1104,0.0211,Simulated_Business_Context,Daily
2017-08-25,Sao Paulo,Email,No Promotion,None,All Customers,0.0,65.19,0.0255,0.0614,0.0183,Simulated_Business_Context,Daily
2017-08-25,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,103.65,0.0453,0.1249,0.0144,Simulated_Business_Context,Daily
2017-08-25,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,42.52,0.0293,0.0887,0.0118,Simulated_Business_Context,Daily
2017-08-25,Rio de Janeiro,Paid Search,No Promotion,None,All Customers,0.0,184.13,0.0109,0.0878,0.0271,Simulated_Business_Context,Daily
2017-08-25,Rio de Janeiro,Social,No Promotion,None,All Customers,0.0,116.98,0.0262,0.0937,0.0281,Simulated_Business_Context,Daily
2017-08-25,Rio de Janeiro,Email,No Promotion,None,All Customers,0.0,68.94,0.0431,0.0776,0.0292,Simulated_Business_Context,Daily
2017-08-25,Rio de Janeiro,Affiliate,No Promotion,None,All Customers,0.0,76.67,0.0376,0.0944,0.0218,Simulated_Business_Context,Daily
2017-08-25,Minas Gerais,Organic,No Promotion,None,All Customers,0.0,41.53,0.0383,0.1097,0.0274,Simulated_Business_Context,Daily
2017-08-25,Minas Gerais,Paid Search,No Promotion,None,All Customers,0.0,170.2,0.0345,0.0985,0.0235,Simulated_Business_Context,Daily
2017-08-25,Minas Gerais,Social,No Promotion,None,All Customers,0.0,135.93,0.0483,0.0667,0.0321,Simulated_Business_Context,Daily
2017-08-25,Minas Gerais,Email,No Promotion,None,All Customers,0.0,68.3,0.0418,0.0488,0.0252,Simulated_Business_Context,Daily
2017-08-25,Minas Gerais,Affiliate,No Promotion,None,All Customers,0.0,85.05,0.029,0.0836,0.0312,Simulated_Business_Context,Daily
2017-08-25,Parana,Organic,No Promotion,None,All Customers,0.0,38.77,0.0329,0.074,0.0343,Simulated_Business_Context,Daily
2017-08-25,Parana,Paid Search,No Promotion,None,All Customers,0.0,163.57,0.0202,0.0407,0.0279,Simulated_Business_Context,Daily
2017-08-25,Parana,Social,No Promotion,None,All Customers,0.0,100.84,0.043,0.0467,0.0207,Simulated_Business_Context,Daily
2017-08-25,Parana,Email,No Promotion,None,All Customers,0.0,60.88,0.0402,0.0962,0.0277,Simulated_Business_Context,Daily
2017-08-25,Parana,Affiliate,No Promotion,None,All Customers,0.0,87.4,0.0261,0.0859,0.0115,Simulated_Business_Context,Daily
2017-08-25,Bahia,Organic,No Promotion,None,All Customers,0.0,37.08,0.0532,0.0755,0.0131,Simulated_Business_Context,Daily
2017-08-25,Bahia,Paid Search,No Promotion,None,All Customers,0.0,195.79,0.0274,0.1335,0.0383,Simulated_Business_Context,Daily
2017-08-25,Bahia,Social,No Promotion,None,All Customers,0.0,135.5,0.0309,0.11,0.0159,Simulated_Business_Context,Daily
2017-08-25,Bahia,Email,No Promotion,None,All Customers,0.0,66.24,0.0461,0.0762,0.0341,Simulated_Business_Context,Daily
2017-08-25,Bahia,Affiliate,No Promotion,None,All Customers,0.0,96.5,0.0198,0.1044,0.0243,Simulated_Business_Context,Daily
2017-08-26,Sao Paulo,Organic,No Promotion,None,All Customers,0.0,47.53,0.0569,0.0619,0.0239,Simulated_Business_Context,Daily
2017-08-26,Sao Paulo,Paid Search,No Promotion,None,All Customers,0.0,168.59,0.043,0.0625,0.0174,Simulated_Business_Context,Daily
2017-08-26,Sao Paulo,Social,No Promotion,None,All Customers,0.0,124.02,0.0261,0.0859,0.0256,Simulated_Business_Context,Daily
2017-08-26,Sao Paulo,Email,No Promotion,None,All Customers,0.0,71.22,0.0249,0.0782,0.0086,Simulated_Business_Context,Daily
2017-08-26,Sao Paulo,Affiliate,No Promotion,None,All Customers,0.0,83.4,0.0491,0.0444,0.0289,Simulated_Business_Context,Daily
2017-08-26,Rio de Janeiro,Organic,No Promotion,None,All Customers,0.0,40.31,0.0446,0.084,0.0282,Simulated_Business_Context,Daily
